transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
416,21604,27.23,13,0.3608,0.3429,purchase,retail,CN,0
417,35516,21.27,16,0.2379,0.2531,transfer,gaming,DE,0
418,14899,127.28,7,0.1239,0.1246,purchase,grocery,GB,0
419,62646,81.46,14,0.1652,0.2111,purchase,retail,GB,0
420,19673,23.59,19,0.5776,0.4586,purchase,electronics,GB,0
421,77521,43.99,17,0.1003,0.1962,purchase,retail,DE,0
422,59897,25.36,23,0.5537,0.5292,purchase,travel,FR,1
423,55342,273.57,0,0.8169,0.7807,transfer,gaming,CN,1
424,75581,34.08,3,0.7448,0.1687,withdrawal,grocery,CN,1
425,92335,32.95,21,0.1991,0.2623,purchase,electronics,NL,0
426,19188,16.3,16,0.0305,0.081,purchase,gaming,DE,0
427,70789,49.45,11,0.3667,0.0295,transfer,grocery,FR,0
428,21613,29.87,20,0.1948,0.4084,purchase,retail,US,0
429,18997,85.65,22,0.879,0.3495,withdrawal,electronics,CN,1
430,18169,18.92,8,0.126,0.4584,purchase,grocery,NL,0
431,33484,38.16,13,0.0938,0.3179,purchase,grocery,FR,0
432,54018,11.25,17,0.1699,0.024,withdrawal,grocery,NL,0
433,28213,31.01,19,0.2379,0.0539,purchase,electronics,GB,0
434,29936,212.04,18,0.6333,0.6401,purchase,travel,CN,1
435,95818,204.1,13,0.8409,0.6735,transfer,crypto,NL,1
436,23147,39.55,20,0.0048,0.4683,purchase,retail,CN,0
437,17919,20.21,6,0.1427,0.0742,purchase,electronics,GB,0
438,47860,73.93,16,0.2417,0.2844,refund,grocery,FR,0
439,71390,40.22,8,0.1914,0.474,refund,travel,DE,0
440,63307,69.43,17,0.2322,0.0063,transfer,retail,FR,0
441,68292,36.4,15,0.3715,0.1021,purchase,retail,FR,0
442,26005,21.78,8,0.1337,0.1005,withdrawal,grocery,NL,0
443,46289,46.85,18,0.0207,0.1234,purchase,electronics,NL,0
444,79955,14.54,12,0.339,0.0492,purchase,crypto,DE,0
445,40940,67.26,13,0.0786,0.1548,withdrawal,retail,GB,0
446,63645,19.17,22,0.2679,0.3152,purchase,gaming,FR,0
447,21990,92.8,15,0.7652,0.6658,withdrawal,retail,GB,0
448,78405,31.89,13,0.1893,0.2681,purchase,crypto,DE,0
449,97969,182.2,16,0.493,0.2742,purchase,grocery,US,1
450,39665,104.92,1,0.1563,0.182,withdrawal,retail,GB,0
451,17748,114.17,1,0.5409,0.4478,transfer,crypto,DE,1
452,45355,16.38,8,0.3978,0.291,purchase,grocery,FR,0
453,87241,23.9,1,0.1192,0.5318,purchase,electronics,FR,0
454,98256,58.78,10,0.2346,0.4219,transfer,grocery,DE,0
455,58491,115.0,10,0.5663,0.4536,purchase,crypto,US,0
456,64435,859.71,13,0.3843,0.5922,purchase,gaming,DE,0
457,69185,44.04,15,0.1945,0.4316,purchase,grocery,DE,0
458,23646,202.77,8,0.192,0.3419,transfer,retail,US,0
459,27987,33.24,14,0.569,0.0789,withdrawal,retail,NL,0
460,74284,108.2,20,0.04,0.0538,purchase,retail,US,0
461,49915,19.09,8,0.7882,0.7729,purchase,travel,RU,0
462,76936,60.77,15,0.2614,0.2945,purchase,retail,DE,0
463,45636,5.81,3,0.0828,0.2915,purchase,grocery,GB,0
464,96824,16.39,13,0.2645,0.0886,purchase,retail,DE,0
465,79120,63.22,16,0.4342,0.0699,transfer,electronics,CN,0
466,59266,13.94,2,0.5449,0.6758,purchase,retail,NL,0
467,83497,61.12,10,0.5216,0.3022,purchase,travel,US,0
468,63055,91.88,19,0.0349,0.1141,purchase,travel,NL,0
469,31095,27.77,8,0.1637,0.2151,withdrawal,grocery,NL,0
470,37468,18.66,16,0.1351,0.0938,purchase,electronics,CN,0
471,26391,28.42,14,0.2237,0.1443,purchase,retail,DE,0
472,60093,18.71,8,0.2186,0.0973,purchase,electronics,DE,0
473,68397,39.02,16,0.3476,0.2846,purchase,retail,US,0
474,13495,46.38,13,0.1088,0.2379,transfer,retail,RU,0
475,49641,32.78,7,0.309,0.0734,purchase,crypto,NL,0
476,84106,176.48,21,0.1049,0.3481,purchase,retail,FR,0
477,78966,23.07,12,0.4852,0.016,purchase,retail,DE,0
478,72528,138.76,16,0.3732,0.2818,withdrawal,retail,NL,0
479,36538,17.55,8,0.108,0.1661,purchase,travel,US,0
480,71438,45.23,7,0.3542,0.2567,withdrawal,electronics,DE,0
481,31525,116.24,16,0.0407,0.2453,purchase,retail,DE,0
482,71269,111.24,15,0.899,0.7575,purchase,grocery,DE,0
483,83445,29.75,9,0.2387,0.1374,purchase,electronics,DE,0
484,29565,68.16,16,0.0371,0.1166,purchase,electronics,NL,0
485,76349,170.34,20,0.3132,0.0737,withdrawal,grocery,FR,1
486,13974,60.83,12,0.7243,0.5747,purchase,electronics,DE,0
487,68051,26.87,10,0.3394,0.0283,purchase,retail,FR,0
488,57505,71.78,17,0.1055,0.0301,purchase,retail,DE,0
489,95793,207.08,14,0.3137,0.1429,refund,grocery,US,0
490,58612,63.49,12,0.0913,0.2048,refund,grocery,NL,0
491,12920,68.81,17,0.1397,0.1417,transfer,electronics,NL,0
492,86783,75.29,13,0.3976,0.3759,purchase,gaming,US,0
493,33887,12.28,21,0.263,0.3045,purchase,electronics,DE,0
494,71055,62.88,18,0.0998,0.3283,purchase,grocery,RU,0
495,79893,17.92,10,0.1439,0.0627,withdrawal,travel,DE,0
496,39564,315.59,3,0.5789,0.8839,withdrawal,electronics,DE,1
497,13668,25.75,12,0.3005,0.4848,purchase,retail,FR,0
498,56634,267.11,21,0.5698,0.9522,purchase,grocery,DE,0
499,46263,34.29,20,0.2802,0.0515,purchase,retail,CN,0
500,57870,22.67,8,0.7553,0.0773,purchase,electronics,FR,0
501,91219,113.26,9,0.4971,0.6035,purchase,electronics,DE,0
502,73028,19.0,10,0.0527,0.0262,purchase,crypto,FR,0
503,30192,29.07,19,0.3887,0.2798,purchase,grocery,CN,0
504,77813,122.94,20,0.0328,0.1984,withdrawal,retail,DE,0
505,35928,44.1,17,0.1395,0.2805,purchase,retail,DE,0
506,65526,11.28,9,0.0651,0.2707,purchase,gaming,DE,0
507,32989,67.52,19,0.0466,0.0124,purchase,retail,DE,0
508,86886,30.36,2,0.3574,0.3926,purchase,grocery,US,0
509,53715,157.41,11,0.2833,0.2056,purchase,retail,FR,0
510,38730,25.4,10,0.3729,0.3499,purchase,electronics,DE,0
511,98742,128.22,23,0.3177,0.2428,withdrawal,electronics,RU,1
512,83774,103.91,13,0.0647,0.0274,purchase,retail,US,0
513,26965,14.95,3,0.9057,0.6049,purchase,electronics,NL,1
514,13178,192.36,13,0.1889,0.122,purchase,grocery,US,0
515,87172,20.63,8,0.3661,0.0676,withdrawal,electronics,RU,0
516,85182,36.08,8,0.0384,0.5009,purchase,travel,DE,0
517,33048,59.17,17,0.0477,0.3947,withdrawal,travel,FR,0
518,37847,20.52,5,0.17,0.0734,purchase,retail,US,0
519,70465,51.83,15,0.6615,0.7616,withdrawal,crypto,DE,1
520,72512,53.5,12,0.1047,0.2322,purchase,retail,DE,0
521,51180,35.12,8,0.003,0.0219,purchase,retail,DE,0
522,74021,34.53,10,0.0133,0.07,purchase,crypto,US,0
523,37008,44.33,9,0.7764,0.4339,purchase,retail,DE,0
524,43841,314.76,16,0.0104,0.0132,purchase,grocery,GB,0
525,53253,48.88,11,0.0672,0.1755,purchase,retail,CN,0
526,30633,109.98,9,0.2159,0.1636,purchase,grocery,NL,0
527,82677,26.53,18,0.1128,0.4607,purchase,retail,US,0
528,77847,38.44,6,0.0827,0.1321,withdrawal,electronics,GB,0
529,56502,40.93,17,0.0284,0.6416,purchase,gaming,GB,0
530,37654,29.28,9,0.2276,0.1095,purchase,grocery,NL,0
531,55350,56.0,20,0.2955,0.0684,purchase,electronics,DE,0
532,39105,9.09,0,0.3101,0.098,purchase,retail,FR,0
533,31206,22.85,13,0.2985,0.06,transfer,grocery,US,0
534,68037,33.52,14,0.0027,0.2429,transfer,retail,DE,0
535,27873,165.93,12,0.545,0.6647,purchase,gaming,FR,1
536,72204,20.54,13,0.0984,0.3206,purchase,grocery,DE,0
537,70817,169.83,18,0.2537,0.0481,purchase,grocery,FR,0
538,10466,43.21,7,0.0607,0.2986,purchase,travel,FR,0
539,26293,49.42,11,0.5012,0.0505,purchase,electronics,US,0
540,55171,28.2,19,0.1539,0.562,purchase,gaming,RU,0
541,12325,41.95,19,0.1754,0.0792,transfer,retail,DE,0
542,84095,15.14,12,0.0137,0.0995,purchase,travel,DE,0
543,61282,36.81,13,0.0627,0.0268,refund,electronics,GB,0
544,46294,19.17,17,0.1944,0.3036,refund,grocery,DE,0
545,47427,33.59,17,0.0618,0.076,purchase,grocery,DE,0
546,41595,4.83,19,0.1967,0.1792,purchase,travel,DE,0
547,69573,16.3,18,0.0739,0.3329,purchase,retail,DE,0
548,65826,147.58,11,0.1748,0.7476,refund,travel,NL,0
549,14817,86.13,15,0.2973,0.452,purchase,grocery,DE,0
550,27281,130.48,12,0.3939,0.0707,purchase,retail,NL,0
551,84476,138.32,7,0.2647,0.4005,withdrawal,crypto,GB,0
552,93291,75.34,18,0.2848,0.062,purchase,retail,DE,0
553,86038,220.63,14,0.7912,0.8234,withdrawal,crypto,DE,0
554,30995,17.61,4,0.0341,0.53,transfer,travel,DE,0
555,86414,47.19,2,0.2825,0.8617,purchase,gaming,FR,1
556,72528,112.7,15,0.4524,0.1155,purchase,retail,GB,0
557,28938,44.92,9,0.1143,0.0209,transfer,retail,DE,0
558,70887,354.22,5,0.4304,0.0027,transfer,electronics,US,0
559,79311,31.18,14,0.0614,0.4156,purchase,retail,US,0
560,74167,227.46,16,0.5226,0.0371,transfer,retail,FR,0
561,95965,37.22,12,0.1307,0.0802,purchase,grocery,CN,0
562,85539,132.38,0,0.2425,0.0985,transfer,crypto,DE,0
563,73861,179.86,13,0.1303,0.3409,transfer,grocery,DE,0
564,57045,17.82,0,0.0646,0.2068,withdrawal,grocery,DE,0
565,64931,28.16,20,0.2344,0.0914,transfer,electronics,GB,0
566,91286,17.67,9,0.0762,0.058,withdrawal,travel,FR,0
567,46107,14.95,19,0.1285,0.0102,purchase,retail,RU,0
568,65002,399.06,6,0.0913,0.5846,transfer,crypto,DE,1
569,41888,74.96,0,0.2083,0.4689,purchase,grocery,US,0
570,96686,35.98,6,0.489,0.1272,purchase,grocery,FR,0
571,90358,44.46,11,0.1032,0.0344,purchase,retail,FR,0
572,18221,68.22,17,0.4929,0.1374,withdrawal,retail,DE,0
573,24289,49.5,21,0.4673,0.1735,purchase,travel,DE,0
574,85912,126.94,12,0.3852,0.0358,purchase,retail,DE,0
575,65096,80.64,19,0.7049,0.8239,transfer,retail,CN,1
576,66482,31.6,10,0.4291,0.1371,purchase,electronics,FR,0
577,24890,231.47,3,0.0359,0.0969,withdrawal,grocery,DE,0
578,89898,72.07,13,0.1908,0.1986,purchase,retail,US,0
579,78890,136.34,10,0.0983,0.2209,refund,crypto,RU,0
580,41563,38.9,20,0.2093,0.081,purchase,electronics,DE,0
581,89522,6.99,12,0.1409,0.2202,purchase,travel,NL,0
582,68779,44.64,17,0.5027,0.206,purchase,electronics,FR,0
583,88008,50.43,18,0.1686,0.032,withdrawal,travel,FR,0
584,56196,17.65,6,0.3437,0.4597,purchase,retail,GB,0
585,46190,202.84,11,0.7925,0.3903,purchase,travel,NL,0
586,78457,31.28,20,0.3059,0.1168,purchase,retail,NL,0
587,16081,13.58,11,0.258,0.2603,purchase,gaming,DE,0
588,69259,75.25,13,0.0416,0.3891,purchase,grocery,DE,0
589,95066,26.33,19,0.1087,0.4244,purchase,travel,US,0
590,90362,92.85,3,0.204,0.6682,withdrawal,electronics,CN,1
591,37139,30.1,9,0.1711,0.0464,purchase,retail,RU,0
592,48668,28.7,20,0.0433,0.3012,purchase,grocery,FR,0
593,30096,121.53,11,0.151,0.1254,purchase,retail,DE,0
594,62394,41.07,14,0.1511,0.2885,purchase,grocery,FR,0
595,69674,249.26,23,0.3188,0.4113,withdrawal,travel,US,1
596,86518,342.52,10,0.1249,0.2602,withdrawal,grocery,FR,0
597,86277,29.24,12,0.1528,0.0077,transfer,travel,NL,0
598,60154,63.02,4,0.0149,0.3799,transfer,grocery,DE,0
599,35763,133.88,5,0.2515,0.1212,purchase,retail,US,0
600,48451,586.85,11,0.3632,0.4533,purchase,travel,RU,0
601,44014,76.24,10,0.1725,0.1934,purchase,retail,CN,0
602,52064,71.19,14,0.0408,0.0665,purchase,electronics,RU,0
603,34563,13.15,2,0.2918,0.0622,purchase,travel,DE,0
604,79522,20.19,8,0.004,0.0607,purchase,electronics,DE,0
605,70299,35.72,8,0.1445,0.4173,purchase,crypto,GB,0
606,94578,22.94,11,0.0442,0.324,purchase,retail,FR,0
607,15609,17.2,9,0.0209,0.0829,purchase,grocery,RU,0
608,28352,8.66,7,0.131,0.1597,purchase,travel,DE,0
609,10889,13.54,14,0.4124,0.0419,purchase,travel,DE,0
610,32489,34.19,16,0.1703,0.0366,purchase,travel,NL,0
611,20121,293.22,15,0.1096,0.1607,purchase,gaming,FR,0
612,27367,21.67,9,0.0303,0.1903,purchase,grocery,DE,0
613,60948,45.47,19,0.4486,0.1418,purchase,electronics,FR,0
614,26972,135.37,14,0.0131,0.0675,purchase,travel,GB,0
615,62101,107.45,14,0.7424,0.6188,purchase,electronics,FR,0
616,15593,37.06,8,0.092,0.2123,purchase,retail,DE,0
617,70759,76.85,9,0.2455,0.0284,purchase,retail,GB,0
618,81787,50.54,12,0.1034,0.1265,purchase,gaming,GB,0
619,84148,12.91,9,0.1404,0.1376,purchase,electronics,FR,0
620,40544,71.97,4,0.7484,0.6123,withdrawal,gaming,RU,1
621,39209,39.37,15,0.8966,0.599,withdrawal,grocery,NL,0
622,48218,14.88,9,0.6253,0.7137,purchase,grocery,DE,0
623,89889,38.79,7,0.1643,0.0476,purchase,retail,DE,0
624,87895,22.57,7,0.03,0.3455,purchase,retail,GB,0
625,56666,58.83,7,0.5365,0.0443,purchase,retail,FR,0
626,92428,92.98,11,0.2445,0.0191,purchase,gaming,RU,0
627,35281,43.06,0,0.5279,0.2945,transfer,retail,RU,0
628,59077,69.17,13,0.023,0.1446,withdrawal,grocery,DE,0
629,27028,91.97,9,0.065,0.2135,purchase,travel,DE,0
630,18765,22.21,13,0.0284,0.1966,purchase,travel,GB,0
631,72268,43.17,21,0.242,0.2395,purchase,electronics,GB,0
632,51066,49.73,19,0.5445,0.3763,purchase,grocery,DE,0
633,61457,101.24,15,0.7144,0.6622,transfer,crypto,DE,1
634,92210,158.39,13,0.386,0.9294,purchase,grocery,FR,0
635,54229,201.17,15,0.3229,0.5036,transfer,electronics,CN,1
636,91156,21.14,10,0.6633,0.7793,purchase,retail,US,1
637,62135,12.07,11,0.3555,0.093,purchase,grocery,DE,0
638,39258,19.6,15,0.0831,0.1731,purchase,travel,DE,0
639,17353,461.18,20,0.2477,0.1494,purchase,crypto,FR,0
640,97388,33.71,12,0.3404,0.5368,purchase,travel,DE,0
641,81902,8.52,6,0.1766,0.325,purchase,electronics,DE,0
642,39189,25.92,17,0.0733,0.3041,withdrawal,gaming,NL,0
643,73764,16.61,0,0.0611,0.1627,purchase,retail,DE,0
644,83280,52.18,17,0.1132,0.2505,refund,retail,DE,0
645,12090,84.63,6,0.4505,0.2812,purchase,retail,GB,0
646,94261,19.59,6,0.4356,0.1425,purchase,gaming,GB,0
647,22229,28.5,17,0.0071,0.1768,withdrawal,grocery,FR,0
648,21695,93.23,15,0.8129,0.3078,purchase,travel,NL,0
649,50436,9.61,13,0.4172,0.082,purchase,grocery,DE,0
650,36298,65.3,16,0.4771,0.4481,purchase,gaming,CN,1
651,44514,13.83,18,0.0474,0.1353,purchase,electronics,US,0
652,60483,172.42,19,0.3509,0.0165,purchase,grocery,DE,0
653,47740,22.43,11,0.4075,0.2216,refund,retail,DE,0
654,43191,33.12,23,0.0912,0.0459,transfer,grocery,DE,0
655,58352,14.52,10,0.431,0.1853,purchase,grocery,DE,0
656,98130,188.24,18,0.0504,0.0306,purchase,crypto,NL,1
657,72935,51.02,8,0.1322,0.0673,purchase,grocery,NL,0
658,46285,37.46,18,0.2041,0.2833,purchase,retail,RU,0
659,72479,67.82,11,0.2098,0.3702,transfer,retail,NL,0
660,85418,327.0,19,0.2905,0.0196,purchase,retail,DE,0
661,14196,50.69,4,0.2247,0.359,purchase,gaming,US,0
662,27806,97.56,6,0.263,0.112,purchase,retail,DE,0
663,99613,64.63,3,0.3471,0.0849,transfer,grocery,NL,0
664,98480,32.1,14,0.3473,0.0367,purchase,retail,FR,0
665,73531,36.91,18,0.4354,0.1709,purchase,retail,FR,0
666,75705,103.65,11,0.1418,0.2332,refund,travel,DE,0
667,91840,91.13,15,0.546,0.8326,purchase,travel,GB,1
668,11255,23.07,6,0.0838,0.1525,purchase,gaming,CN,0
669,57273,134.09,10,0.0431,0.3666,purchase,grocery,DE,0
670,25513,145.16,10,0.206,0.4497,purchase,electronics,NL,0
671,95820,418.95,14,0.1046,0.2749,purchase,electronics,DE,0
672,19201,18.48,15,0.1763,0.3096,transfer,travel,FR,0
673,20850,6.63,6,0.2152,0.3859,purchase,electronics,GB,0
674,63238,106.38,11,0.2607,0.1797,purchase,retail,NL,0
675,39381,46.74,14,0.1516,0.1706,purchase,retail,DE,0
676,85044,22.57,9,0.6881,0.6495,purchase,grocery,NL,0
677,36746,115.3,11,0.1693,0.0614,purchase,grocery,GB,0
678,80668,20.44,14,0.0066,0.4002,purchase,grocery,DE,0
679,45290,29.65,11,0.141,0.3651,purchase,gaming,DE,0
680,62038,66.43,2,0.428,0.0598,purchase,retail,FR,0
681,97651,345.15,13,0.5114,0.6095,withdrawal,grocery,NL,1
682,65541,16.5,8,0.016,0.3454,purchase,gaming,FR,0
683,26876,19.16,14,0.9154,0.4543,transfer,retail,GB,1
684,94886,38.74,17,0.1046,0.0559,purchase,grocery,DE,0
685,94535,588.0,9,0.4989,0.0862,purchase,electronics,NL,0
686,50717,50.88,18,0.9276,0.1858,purchase,grocery,NL,0
687,44274,122.77,12,0.2889,0.0574,purchase,grocery,DE,0
688,77541,111.45,12,0.0327,0.4189,purchase,travel,DE,0
689,59604,42.8,17,0.2877,0.2506,purchase,grocery,DE,0
690,18743,5.83,10,0.0556,0.0341,purchase,gaming,DE,0
691,39564,16.61,9,0.4616,0.2909,purchase,grocery,CN,0
692,17605,81.36,6,0.7873,0.7101,purchase,retail,DE,0
693,36436,11.38,15,0.4158,0.2026,purchase,electronics,DE,0
694,25460,132.09,12,0.0393,0.4245,purchase,grocery,GB,0
695,98464,56.7,18,0.2321,0.1811,transfer,travel,FR,0
696,96210,148.28,11,0.359,0.1808,purchase,retail,US,0
697,11958,26.08,11,0.1813,0.3733,purchase,travel,FR,0
698,78368,123.43,9,0.3665,0.4254,purchase,electronics,US,0
699,83263,40.67,8,0.0533,0.0811,purchase,crypto,DE,0
700,92039,57.3,18,0.17,0.0174,purchase,grocery,NL,0
701,89708,37.3,6,0.138,0.1622,transfer,retail,DE,0
702,40592,103.74,20,0.1196,0.2322,purchase,grocery,FR,0
703,53536,21.56,1,0.0827,0.1775,transfer,travel,DE,0
704,25071,156.12,12,0.2572,0.3591,purchase,grocery,FR,0
705,87886,62.08,4,0.2381,0.0187,purchase,electronics,FR,0
706,15393,30.26,17,0.1071,0.0886,purchase,crypto,DE,0
707,55228,86.81,8,0.3471,0.099,purchase,crypto,DE,0
708,49410,48.26,13,0.774,0.2367,purchase,retail,NL,0
709,40381,83.14,20,0.1645,0.0443,purchase,retail,GB,0
710,97466,50.15,15,0.027,0.1382,transfer,retail,NL,0
711,52759,58.55,8,0.1175,0.2293,purchase,gaming,GB,0
712,13780,24.84,17,0.4077,0.3919,purchase,electronics,FR,0
713,86256,181.41,11,0.0085,0.0319,purchase,retail,DE,0
714,93443,120.39,0,0.0617,0.1166,transfer,grocery,NL,0
715,41481,72.98,12,0.2735,0.0603,purchase,gaming,DE,0
716,34840,17.82,18,0.3456,0.3546,purchase,retail,NL,0
717,73267,49.59,11,0.1694,0.118,withdrawal,grocery,DE,0
718,15162,5.65,17,0.3066,0.2768,purchase,travel,FR,0
719,68983,26.11,16,0.2431,0.1246,purchase,retail,GB,0
720,25555,96.24,11,0.1841,0.018,purchase,grocery,DE,0
721,29538,38.23,10,0.3438,0.1357,transfer,gaming,CN,0
722,18908,17.19,7,0.7667,0.3949,transfer,retail,CN,1
723,67398,177.9,1,0.2061,0.4635,purchase,travel,FR,1
724,71195,47.0,16,0.0621,0.1938,transfer,retail,DE,0
725,51811,3.27,10,0.1792,0.1122,withdrawal,travel,DE,0
726,96015,194.91,2,0.2503,0.6557,transfer,gaming,RU,1
727,16763,30.47,8,0.4028,0.4385,purchase,gaming,NL,0
728,98965,71.27,14,0.6321,0.7164,transfer,travel,RU,1
729,82761,56.69,10,0.2947,0.2007,purchase,grocery,US,0
730,16379,63.15,19,0.3418,0.2174,purchase,retail,DE,0
731,48697,96.35,9,0.2029,0.0324,transfer,electronics,DE,0
732,59243,35.56,9,0.7332,0.4582,purchase,grocery,FR,0
733,64872,36.94,7,0.4407,0.0858,purchase,grocery,DE,0
734,49127,13.7,4,0.5574,0.2633,purchase,retail,FR,0
735,37158,125.26,22,0.5717,0.8326,purchase,crypto,GB,1
736,35156,35.74,22,0.4372,0.0118,purchase,crypto,US,0
737,63693,14.55,13,0.0475,0.1001,purchase,electronics,DE,0
738,58458,27.55,16,0.3464,0.0307,purchase,retail,DE,0
739,44608,16.9,17,0.1146,0.0485,withdrawal,retail,NL,0
740,32087,153.3,10,0.1097,0.0881,purchase,gaming,NL,0
741,55890,173.81,0,0.2875,0.384,purchase,travel,RU,1
742,31592,33.79,17,0.2239,0.2886,purchase,electronics,FR,0
743,48189,51.26,22,0.1713,0.4653,transfer,grocery,GB,0
744,95967,39.52,12,0.0929,0.0984,transfer,gaming,US,1
745,76880,27.48,16,0.0939,0.1568,purchase,travel,US,0
746,77374,9.28,16,0.0246,0.2492,transfer,retail,DE,0
747,14858,604.71,11,0.1033,0.2972,purchase,retail,US,0
748,78909,43.75,3,0.6164,0.1991,purchase,grocery,DE,1
749,66703,6.71,18,0.3189,0.4996,purchase,gaming,FR,0
750,55993,26.53,6,0.0095,0.5468,purchase,grocery,US,0
751,34570,40.59,16,0.0514,0.1284,purchase,retail,NL,0
752,48251,51.72,10,0.1398,0.0174,withdrawal,grocery,US,0
753,42903,22.93,13,0.2958,0.0616,purchase,grocery,US,0
754,44461,8.91,20,0.2258,0.0399,purchase,crypto,DE,0
755,83123,21.52,14,0.0835,0.1113,purchase,retail,NL,0
756,22297,22.5,1,0.0643,0.0802,purchase,electronics,NL,0
757,66835,102.54,13,0.3796,0.4713,transfer,retail,RU,1
758,97561,22.04,16,0.1446,0.0869,purchase,electronics,FR,0
759,25767,202.12,19,0.4201,0.6029,refund,travel,NL,1
760,70794,96.98,20,0.3797,0.2338,purchase,electronics,DE,0
761,19596,15.16,14,0.2009,0.0355,purchase,electronics,DE,0
762,55695,54.92,19,0.3308,0.2837,purchase,travel,DE,0
763,39414,28.29,18,0.1715,0.5673,purchase,gaming,DE,1
764,66694,48.65,18,0.1216,0.1594,purchase,grocery,FR,0
765,77734,420.0,19,0.0364,0.017,purchase,retail,FR,0
766,99746,70.95,18,0.2932,0.189,purchase,gaming,FR,1
767,18489,37.97,10,0.2982,0.1989,purchase,crypto,FR,0
768,32520,67.9,19,0.551,0.1769,transfer,gaming,CN,1
769,73412,83.3,12,0.2679,0.0674,purchase,retail,DE,0
770,89086,36.73,18,0.1792,0.5133,purchase,retail,US,0
771,44482,61.51,20,0.1315,0.1117,purchase,retail,GB,0
772,19036,11.85,7,0.4382,0.5682,refund,grocery,US,0
773,18194,4.52,8,0.4291,0.3141,purchase,retail,US,0
774,10503,58.61,10,0.3895,0.2959,purchase,grocery,US,0
775,17229,127.37,1,0.3796,0.3806,purchase,electronics,FR,1
776,92092,61.34,17,0.1744,0.0527,purchase,grocery,NL,0
777,99754,342.74,19,0.8327,0.8508,purchase,travel,FR,0
778,17793,27.22,13,0.2383,0.1233,purchase,crypto,NL,0
779,99960,150.85,7,0.031,0.1277,purchase,grocery,DE,0
780,71758,126.78,9,0.3698,0.2531,purchase,crypto,CN,0
781,59359,84.92,11,0.2863,0.6199,transfer,electronics,CN,1
782,53090,304.07,19,0.2836,0.7978,purchase,retail,NL,0
783,32971,70.49,10,0.0461,0.3731,transfer,grocery,NL,0
784,46976,183.26,6,0.0528,0.1677,purchase,retail,NL,0
785,97744,32.48,9,0.0761,0.0898,transfer,travel,NL,0
786,99082,24.4,18,0.2298,0.1447,purchase,crypto,NL,0
787,68753,11.9,12,0.1547,0.5333,transfer,retail,DE,0
788,39083,159.1,8,0.1191,0.1115,purchase,electronics,FR,0
789,41549,60.84,10,0.2108,0.1562,purchase,electronics,RU,0
790,18403,62.5,21,0.9659,0.6857,purchase,retail,GB,0
791,32741,601.36,11,0.0596,0.1176,withdrawal,grocery,DE,0
792,31988,56.05,11,0.0243,0.0403,purchase,retail,FR,0
793,97118,14.06,7,0.2687,0.1114,purchase,grocery,FR,0
794,96727,50.98,3,0.7254,0.6896,purchase,crypto,RU,1
795,65652,280.38,22,0.1952,0.185,purchase,retail,RU,1
796,94192,36.0,9,0.1094,0.2563,purchase,electronics,RU,0
797,61552,51.3,19,0.8925,0.538,transfer,retail,RU,1
798,36280,18.57,18,0.4084,0.1837,purchase,retail,CN,0
799,57012,30.37,17,0.3979,0.2767,purchase,gaming,DE,0
800,59139,30.2,11,0.3064,0.1948,purchase,electronics,DE,0
801,36629,25.82,20,0.2868,0.261,transfer,retail,DE,0
802,63205,13.01,10,0.0918,0.1618,purchase,grocery,DE,0
803,90134,164.62,19,0.2754,0.17,transfer,travel,FR,0
804,98156,314.32,2,0.2872,0.2253,withdrawal,travel,NL,0
805,93951,64.88,1,0.6542,0.6899,withdrawal,electronics,FR,1
806,66086,35.11,10,0.0602,0.3025,purchase,grocery,US,0
807,66096,80.96,19,0.1187,0.0318,transfer,grocery,DE,0
808,86464,63.46,20,0.5783,0.4439,purchase,gaming,DE,0
809,38080,53.75,17,0.3036,0.1224,purchase,retail,NL,0
810,23035,76.12,15,0.0827,0.0414,purchase,travel,FR,0
811,11615,18.88,3,0.8628,0.6572,purchase,crypto,US,1
812,54417,43.47,9,0.7859,0.4377,purchase,crypto,RU,1
813,23046,47.65,18,0.1263,0.0916,purchase,retail,DE,0
814,78763,75.17,16,0.0432,0.4511,purchase,grocery,DE,0
815,28898,139.81,23,0.8189,0.7277,purchase,gaming,FR,1
816,13771,80.65,9,0.0225,0.0422,purchase,retail,GB,0
817,44722,48.83,12,0.1822,0.3897,purchase,retail,DE,0
818,48864,35.26,15,0.0381,0.0756,withdrawal,retail,NL,0
819,58567,156.15,13,0.0901,0.1069,withdrawal,crypto,CN,0
820,95050,28.33,19,0.3352,0.2425,purchase,retail,DE,0
821,55488,116.11,1,0.5823,0.92,purchase,grocery,RU,1
822,80221,59.3,12,0.1737,0.4369,purchase,grocery,GB,0
